ID_Publicacion,Usuario_Handle,Plataforma,Perfil_Usuario,Tipo_Publicacion,Contenido_Reciclado,antiguedad_cuenta_dias,Velocidad_Viralizacion,Corroboraciones_Independientes,recon_error,score_anomalia,indice_sospecha
2750,@yulianasuarez07,TikTok,Fan_Antiguo,Comentario,No,511.7,0.4,0,0.026845658920965347,1.091764512125478,30.079340998083726
2751,@ivanalarcon_col,Instagram,AnÃ³nimo,Comentario,No,2157.2,5.7,3,0.1325762523606336,57.37754520687223,32.40086978255309
2752,@mvidalteam_863,X,Bot_Sospechoso,Repost/Cita,No,2.2,10.9,0,0.13004253057667176,56.02871603610854,65.71292010330508
2753,@sofiaco,X,Fan_Antiguo,Comentario,No,597.0,0.1,4,0.06341007854520929,20.556867631737234,29.52634924602181
2754,@valentinamedina2020,X,Fan_Antiguo,Comentario,No,1475.2,3.9,0,0.040682380640575715,8.457756311732952,24.29230442389316
2755,@porsiempreKai_461,X,Cuenta_Nueva,Comentario,No,0.0,11.2,0,0.16533393404460175,74.81612780959122,52.19666666666417
2756,@paulasuarez,Foro anÃ³nimo,Fan_Antiguo,Comentario,No,30.0,5.0,0,0.0714903835460022,24.858425586018612,33.3958801966164
2757,@julianacardenas34,X,Cuenta_Nueva,Comentario,No,0.0,4.5,4,0.16894542850125807,76.7387102746527,51.749999999999
2758,@yuliana07,TikTok,Cuenta_Nueva,Comentario,No,14.7,10.6,0,0.13707270927325726,59.771238266315116,52.06481462967356
2759,@sebastianpardo_real,TikTok,AnÃ³nimo,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),12.0,11.8,0,0.14680727935815285,64.95344579141265,46.21168541197771
2760,@antonia2020,X,Verificado,Comentario,No,881.8,2.0,0,0.03691300952748672,6.4511280603791565,22.623460801465857
2761,@mateosabana,X,AnÃ³nimo,Repost/Cita,No,188.2,1.2,0,0.09574906385370083,37.77255682583075,46.40404398900248
2762,@despiertaya_871,X,Bot_Sospechoso,Repost/Cita,No,0.8,17.3,4,0.1714752049876042,78.08543916252616,66.14833458301706
2763,@mvidalteam_057,X,Bot_Sospechoso,Repost/Cita,No,2.5,18.7,0,0.14069028401556255,61.69705757715101,66.23104557193619
2764,@oscarpinzon,Instagram,Cuenta_Nueva,Comentario,No,0.2,1.2,2,0.1573507348262539,70.56626420977321,51.528750312421636
2765,@monicapinzon2020,X,Fan_Antiguo,Comentario,Posible (similar a una publicaciÃ³n anterior),1268.8,1.4,1,0.039801621590523154,7.988883404437111,25.4153153378319
2766,@carloscun,X,Verificado,Comentario,No,1139.1,0.8,0,0.03882892307195659,7.471066434750058,20.93573773223343
2767,@luisa98,TikTok,Fan_Antiguo,Comentario,No,603.8,0.4,1,0.024461926771986907,0.0,29.503859868366156
2768,@miguel_col,Foro anÃ³nimo,Fan_Antiguo,Post original,No,1376.3,4.0,0,0.11113669632244316,45.964177418986786,23.91694159793296
2769,@cesar07,X,Verificado,DescripciÃ³n de captura,No,1687.8,0.1,0,0.05758952285060043,17.45828934242444,19.460553195034553
2770,@yesidgomez_real,Instagram,Fan_Antiguo,Comentario,No,1699.7,0.1,0,0.04915221716031488,12.966681735881139,22.636196784137276
2771,@sofiaco,TikTok,Fan_Antiguo,Repost/Cita,No,597.0,3.9,1,0.08886623396326263,34.10847587093179,31.779682579354297
2772,@yulianaleon_real,X,Cuenta_Nueva,Repost/Cita,No,0.0,1.4,1,0.12140139299196973,51.42859832918197,53.543333333333024
2773,@cristianramirez_,Foro anÃ³nimo,Verificado,Comentario,No,853.0,3.1,1,0.060147685288389555,18.82012951820194,22.876749146046134
2774,@kevinsuarezcun,X,AnÃ³nimo,Comentario,No,14.5,1.5,1,0.13680231472548088,59.627293474915824,45.509397650587026
2775,@fabian07,TikTok,Verificado,Comentario,No,911.6,0.1,1,0.0319773907563069,3.8236467731770447,22.310590685661893
2776,@fabian07,Foro anÃ³nimo,Verificado,Comentario,No,519.2,3.0,3,0.06849845055040285,23.26566724649623,24.955811047237525
2777,@natalia_real,Instagram,AnÃ³nimo,Comentario,No,18.2,5.3,0,0.14591311255589542,64.47743525464116,45.739611763724554
2778,@jorgepinzon_00,TikTok,Fan_Antiguo,TranscripciÃ³n de audio/video,No,2455.1,2.4,0,0.10433799130979873,42.34488042177152,20.069460134965723
2779,@jhonmedina15,TikTok,Cuenta_Nueva,Comentario,Posible (similar a una publicaciÃ³n anterior),17.5,1.9,3,0.11821502542473401,49.73233256288207,51.46731900358201
2780,@oscarleon_ug,X,Fan_Antiguo,DescripciÃ³n de captura,No,1298.5,1.8,1,0.050558744443091316,13.715447855544575,27.256403399149814
2781,@gabrielanino_real,X,AnÃ³nimo,Comentario,No,2428.8,1.2,0,0.11959877298371402,50.46897187519315,30.403794051486866
2782,@sebastian03,Instagram,Fan_Antiguo,TranscripciÃ³n de audio/video,No,30.0,0.1,0,0.11185176698019328,46.34484595506511,35.06921352995082
2783,@felipex,TikTok,Verificado,Comentario,No,1856.1,1.9,0,0.02623133807411309,0.7647302324789935,16.528941098058397
2784,@samuel_col,X,Verificado,Repost/Cita,No,2095.2,1.1,0,0.033228877906321674,4.489877132587824,16.981606265100147
2785,@fabianrojas34,X,Cuenta_Nueva,Repost/Cita,No,4.1,1.8,0,0.1113132707901765,46.05817700268156,53.54438140464843
2786,@yulianaleon_real,X,Cuenta_Nueva,Comentario,No,0.0,4.7,0,0.15595165338838013,69.8214618926351,51.763333333332284
2787,@valentinapinzonco,X,Cuenta_Nueva,Comentario,No,6.8,0.1,2,0.15407353236985735,68.82164240493792,51.41417728901105
2788,@harold99,X,AnÃ³nimo,Comentario,No,12.6,6.0,0,0.1385032808077536,60.53280436595831,45.82126968257803
2789,@adrianaperez_11,X,Fan_Antiguo,Comentario,No,661.4,3.6,0,0.04048329502626367,8.351772898019863,29.357283179204398
2790,@felipelopez22,TikTok,Cuenta_Nueva,Comentario,No,0.5,0.6,1,0.14051908910108096,61.605921803681,51.4868757810546
2791,@lilianarios_00,X,Fan_Antiguo,Repost/Cita,No,248.8,5.6,0,0.034180250800713304,4.996341386221372,34.068721986168875
2792,@sebastianpinzon,TikTok,Verificado,Repost/Cita,No,1127.4,0.7,1,0.09699327959066364,38.43491624167573,23.00217778888596
2793,@yuliana07,X,Cuenta_Nueva,Comentario,No,14.7,5.5,0,0.1410359527235276,61.881074638406396,51.72481462967469
2794,@cesarsabana,TikTok,Cuenta_Nueva,Comentario,No,2.6,11.3,0,0.13767222160365236,60.090389218320986,52.18708739481544
2795,@jorgepinzon_00,TikTok,Fan_Antiguo,Comentario,No,2455.1,2.1,0,0.02864661191194771,2.0505035279035737,18.049460134965788
2796,@isabella15,TikTok,Verificado,Post original,No,911.6,1.9,0,0.09926639331531427,39.6450104673637,21.430590685661493
2797,@mateocruz_col,Instagram,AnÃ³nimo,Comentario,No,1499.3,5.1,0,0.12559374684349994,53.6604018385102,36.47171707073118
2798,@oscarvargas34,X,Cuenta_Nueva,Comentario,No,8.7,2.7,3,0.14855191689278954,65.88220522112698,51.5756385903518
2799,@paulasuarez,Instagram,Fan_Antiguo,Post original,No,30.0,1.8,0,0.11807663635628382,49.65866101235036,32.182546863283775
2800,@davidcastro,X,Fan_Antiguo,Comentario,No,30.0,7.2,5,0.07125175345529297,24.73139063316467,33.542546863282574
2801,@ricardoleonbogota,TikTok,Fan_Antiguo,Comentario,No,1107.8,5.9,7,0.05281044426102192,14.91414236788326,26.721313838205802
2802,@nicolas_00,Foro anÃ³nimo,Verificado,Comentario,No,1272.0,0.8,0,0.06556879244742753,21.706061004536085,20.10532033658234
2803,@haroldbogota,TikTok,AnÃ³nimo,Post original,No,8.1,0.1,0,0.20233620598091656,94.51432201866112,44.45605431975337
2804,@angie03,TikTok,Cuenta_Nueva,Comentario,No,9.1,3.0,0,0.12230839511530174,51.911441761179425,51.593139215195535
2805,@cristiansabana,Instagram,AnÃ³nimo,Comentario,No,883.4,18.1,0,0.1411894207338059,61.96277347777887,41.18679663417076
2806,@kevingomez03,X,Fan_Antiguo,Comentario,No,454.0,4.0,2,0.04577670632025698,11.16972537069576,30.67987586436636
2807,@manuela34,TikTok,AnÃ³nimo,Post original,No,6.3,1.6,0,0.1963793215943958,91.34316902220138,44.56730150795599
2808,@samuel_col,Foro anÃ³nimo,Verificado,Comentario,No,2095.2,0.7,0,0.06582725261046621,21.843652515014316,14.954939598433569
2809,@david03,Foro anÃ³nimo,Fan_Antiguo,Comentario,No,1143.8,3.3,0,0.06547939894186568,21.658472287913018,26.323036740814064
2810,@yesidgomez_real,Instagram,Fan_Antiguo,Comentario,No,1699.7,3.3,0,0.042691220192800014,9.52716393358603,22.8495301174699
2811,@angietv,TikTok,AnÃ³nimo,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),10.6,17.5,0,0.13442088473446223,58.35953698312186,46.60043322502319
2812,@kevincardenas2020,X,Verificado,DescripciÃ³n de captura,No,468.4,2.4,0,0.05241561486587208,14.703954568644962,27.233231692076448
2813,@julianacardenas34,TikTok,Cuenta_Nueva,Repost/Cita,No,0.0,3.9,0,0.20670961690207332,96.84251142901094,53.709999999999134
2814,@tatianamedina07,Instagram,Verificado,Post original,No,898.6,0.5,1,0.09699134797264351,38.433887943009,21.418487044905326
2815,@nicolaspinzon22,X,AnÃ³nimo,Repost/Cita,No,1947.6,3.0,0,0.10313221314635126,41.7029832842789,35.53054236440823
2816,@tomas_real,X,AnÃ³nimo,Repost/Cita,No,1472.9,3.7,0,0.1039983772849504,42.16408657675842,38.54334249770808
2817,@cesarlopez98,TikTok,Cuenta_Nueva,Comentario,No,10.1,6.5,0,0.1336811961620621,57.96576307706427,51.82022411063756
2818,@noloocultes_193,X,Bot_Sospechoso,Repost/Cita,No,1.8,15.6,0,0.13747356555712936,59.98463448542375,66.0287528117936
2819,@isabellasabana,Instagram,Fan_Antiguo,Comentario,No,448.8,3.7,2,0.04366065604505805,10.043244019800209,30.692367741397163
2820,@valentinasuarez_real,Instagram,AnÃ³nimo,Comentario,No,6.5,0.1,1,0.14221527855318475,62.50888985116797,45.46605182037822
2821,@julianasabana,Foro anÃ³nimo,Verificado,TranscripciÃ³n de audio/video,No,776.3,0.9,0,0.11615738503415148,48.63694576890679,25.209337665583405
2822,@nataliacardenas15,X,AnÃ³nimo,Comentario,No,517.2,1.2,0,0.12343154897243384,52.509353771623864,42.34830792301898
2823,@cesar07,TikTok,Verificado,DescripciÃ³n de captura,No,1687.8,0.1,0,0.10817726487883142,44.38872131118277,19.460553195034553
2824,@oscar,X,Fan_Antiguo,Comentario,No,2015.6,1.9,0,0.04589048673325748,11.230296480392198,20.782315254519283
2825,@samuelvargas2020,Instagram,Verificado,Repost/Cita,No,762.3,3.0,0,0.08916834475811256,34.26930483624108,25.436815796050322
2826,@ximenabogota,X,Cuenta_Nueva,Post original,No,5.0,2.7,0,0.12628651585808165,54.029198073907395,50.59875781054676
2827,@johanatv,TikTok,Cuenta_Nueva,Repost/Cita,No,10.5,2.5,1,0.19056800471488694,88.24950902478199,53.55105806881557
2828,@paulacun,Instagram,Verificado,DescripciÃ³n de captura,No,1052.5,4.4,0,0.10478348333991609,42.58203852230513,23.7168524535523
2829,@cesarmoreno,TikTok,AnÃ³nimo,Comentario,No,399.3,1.6,1,0.10167558940659349,40.927548268702715,43.11166541697873
2830,@jorgepardo03,TikTok,AnÃ³nimo,Repost/Cita,No,1414.8,2.6,3,0.1848278138549071,85.19371303064358,38.833043405814635
2831,@estebanramirez03,TikTok,AnÃ³nimo,Repost/Cita,No,281.6,0.1,0,0.18241803459454586,83.91086477869617,45.747106556694135
2832,@miguelco,Foro anÃ³nimo,Cuenta_Nueva,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),21.1,13.0,1,0.16611998889014662,75.23458484469361,52.184824627173654
2833,@ivanalarcon_col,Instagram,AnÃ³nimo,Comentario,No,2157.2,0.1,0,0.130734188034336,56.39692053313703,32.027536449221
2834,@gabrielasabana,X,Cuenta_Nueva,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),13.9,6.9,0,0.13545449351909608,58.90977959014233,51.823146713320135
2835,@lilianax,Instagram,Cuenta_Nueva,Comentario,No,20.0,23.1,1,0.15155087042780765,67.47870095140097,52.86503124218432
2836,@juansalazar03,Foro anÃ³nimo,Bot_Sospechoso,Comentario,No,1451.6,0.1,1,0.14908431122399546,66.16562584324315,53.936434224777116
2837,@nataliarojas_oficial,Foro anÃ³nimo,AnÃ³nimo,Comentario,No,916.1,1.6,0,0.14634623219826914,64.70800690294222,39.882472715154194
2838,@brayan99,TikTok,AnÃ³nimo,Repost/Cita,No,0.0,0.9,0,0.21763619888988006,100.0,47.559999999999796
2839,@adrianariostv,X,Cuenta_Nueva,Comentario,No,13.2,0.7,0,0.13492561807094966,58.62823224872699,51.41418728651155
2840,@carlos_real,Instagram,Fan_Antiguo,Repost/Cita,No,30.0,2.9,0,0.09621066244145524,38.0182892674459,35.255880196616864
2841,@melissagomez_11,TikTok,AnÃ³nimo,Repost/Cita,No,1288.8,2.7,0,0.1748027996408905,79.85688730069212,39.627013246687724
2842,@david07,TikTok,Verificado,Comentario,No,868.5,1.5,0,0.025227548540044407,0.23036193149606868,22.673231692076648
2843,@valeria,TikTok,Verificado,Comentario,No,380.2,1.5,1,0.022237724278437527,0.0,25.724343914021162
2844,@johanaleon2020,X,Verificado,Comentario,No,1114.5,0.1,1,0.04481523169720575,10.65788345232512,21.04278263767389
2845,@samuel_col,X,Verificado,DescripciÃ³n de captura,No,2095.2,1.2,0,0.053148994521970326,15.094369917185391,16.98827293176679
2846,@maria15,Instagram,Verificado,Comentario,No,1261.6,1.1,3,0.04589488874035897,11.232639893006,20.190304090643764
2847,@teamkai_817,TikTok,AnÃ³nimo,Comentario,No,911.6,5.2,0,0.10976905775237762,45.23611374205008,40.15059068566076
2848,@camilalopez99,TikTok,AnÃ³nimo,Post original,No,911.6,3.7,0,0.1790405881967637,82.11287801753885,39.0505906856611
2849,@carolina,X,AnÃ³nimo,Repost/Cita,No,1964.7,0.5,0,0.10144246301577726,40.8034432156546,35.2570274098141
2850,@tatiana15,X,AnÃ³nimo,Repost/Cita,No,1660.6,0.1,0,0.10626647569505318,43.371510895037645,37.130510705656896
2851,@fabianrojas34,TikTok,Cuenta_Nueva,Comentario,No,4.1,2.6,0,0.12591441256308358,53.831108535423866,51.59771473798159
2852,@monica_,TikTok,AnÃ³nimo,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),30.0,3.6,1,0.1118694554640286,46.35426243604368,45.55254686328338
2853,@despiertaya_109,X,Bot_Sospechoso,Repost/Cita,No,1.7,11.4,0,0.13259300791306394,57.38646504094136,65.74937765558356
2854,@esteban03,X,Verificado,Repost/Cita,No,1936.3,4.5,2,0.042624307738451786,9.491543025685417,18.201149712570857
2855,@juan_ug,X,Cuenta_Nueva,Comentario,No,15.1,1.1,0,0.13771716935187034,60.114317194289114,51.42898192118612
2856,@antonia34,X,Verificado,Comentario,No,1009.1,2.1,0,0.04068333072211836,8.458262088534273,21.834701324668366
2857,@monica34,Instagram,Cuenta_Nueva,TranscripciÃ³n de audio/video,No,19.9,4.9,1,0.19838682313279607,92.41186435113889,53.65232275264409
2858,@brayan_,X,Verificado,Comentario,No,413.0,0.1,0,0.0507540754735234,13.819432513003745,25.426061817878843
2859,@oscarleon_ug,X,Fan_Antiguo,Comentario,No,1298.5,1.9,0,0.03951866057548369,7.838248842390865,25.263070065816457
2860,@juliana_ug,Foro anÃ³nimo,Verificado,Comentario,No,240.9,0.1,1,0.06805306627811678,23.028566510945282,26.501417978838603
2861,@tatianacun,X,Fan_Antiguo,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),1900.8,6.0,0,0.04554422610159931,11.045964308002974,21.772969257684245
2862,@alejandropinzon99,Instagram,AnÃ³nimo,Comentario,No,1712.2,2.0,1,0.11994233131994929,50.651865478076644,34.93475797717193
2863,@david_00,X,AnÃ³nimo,Comentario,No,2.3,0.4,0,0.152664187726058,68.07137646048854,45.51229525951837
2864,@ChequeoDigitalCO,X,Verificado,Post original,No,1100.0,0.1,1,0.05225317090663868,14.617477374418156,20.13338498708654
2865,@sofiasuarez_oficial,X,AnÃ³nimo,TranscripciÃ³n de audio/video,No,1916.5,0.1,0,0.13536420336019178,58.86171353927049,35.531535449470944
2866,@tomas_,TikTok,AnÃ³nimo,Comentario,No,1442.6,2.9,0,0.10745794014304282,44.00578811266624,36.679336832457906
2867,@miguelramirez2020,Instagram,Fan_Antiguo,Comentario,No,1147.2,4.2,2,0.043641384956579606,10.03298503775387,26.361792051986065
2868,@lilianapinzonbogota,Foro anÃ³nimo,Fan_Antiguo,DescripciÃ³n de captura,No,809.0,2.8,0,0.10802667496812648,44.30855463082061,30.381680413229407
2869,@tomasperezbogota,X,Cuenta_Nueva,Comentario,No,0.0,2.9,1,0.16269634805199093,73.41200642982858,51.643333333332684
2870,@laurasabana,X,Cuenta_Nueva,Comentario,No,0.0,4.7,0,0.15715500034336227,70.46206477401837,51.763333333332284
2871,@gabrielasabana,X,Cuenta_Nueva,Comentario,No,13.9,0.7,0,0.13291465510959083,57.55769422802734,51.40981337998818
2872,@wilson2020,Instagram,Cuenta_Nueva,Comentario,No,15.0,17.3,1,0.15226138407680428,67.8569435595905,52.50960676497157
2873,@fansdekai_236,X,Fan_Antiguo,Comentario,No,0.0,9.4,0,0.0775538427011821,28.08631376064381,33.876666666664576
2874,@sebastiancardenassaban,TikTok,AnÃ³nimo,TranscripciÃ³n de audio/video,No,1405.3,2.7,1,0.18501025157856862,85.2908339241371,38.89907023244128
2875,@ricardo98,TikTok,Fan_Antiguo,Comentario,No,1284.4,3.2,0,0.02428670924568968,0.0,25.43783970673927
2876,@valentinapinzonco,TikTok,Cuenta_Nueva,Comentario,No,6.8,6.4,0,0.13178020895071782,56.95377075014806,51.83417728900965
2877,@paulacun,TikTok,Verificado,Repost/Cita,No,1052.5,0.1,0,0.10052592408132585,40.31552285330303,23.430185786886586
2878,@juan34,TikTok,AnÃ³nimo,Post original,No,30.0,1.5,0,0.1867216717066907,86.20191003630346,44.41254686328385
2879,@cristianalarconcun,TikTok,Fan_Antiguo,Repost/Cita,No,1035.4,2.5,0,0.0893855215087079,34.3849190833415,28.94703407481407
2880,@angie_oficial,X,Cuenta_Nueva,Comentario,No,6.1,9.9,1,0.146842833185744,64.97237290491454,52.07188452886559
2881,@lilianacruz_real,X,Fan_Antiguo,DescripciÃ³n de captura,No,1202.1,3.0,0,0.04888704569828585,12.825517459083732,27.938752811796384
2882,@miguel_col,X,Fan_Antiguo,Comentario,No,1376.3,2.0,3,0.04897611248516494,12.872932246709254,24.783608264600073
2883,@camilalopez99,X,AnÃ³nimo,Comentario,No,1.5,4.1,0,0.14474931801302615,63.85788813698442,45.76396067649663
2884,@fansdekai_721,Instagram,Fan_Antiguo,Comentario,No,37.7,0.1,1,0.0494419002488391,13.120894800058775,33.02110055819376
2885,@fansdekai_482,TikTok,Cuenta_Nueva,Comentario,No,0.0,8.4,0,0.14272898498861927,62.782361954422996,52.009999999998136
2886,@sebastian98,X,AnÃ³nimo,Comentario,No,1400.7,2.7,3,0.12663891744782088,54.216799391097204,36.92781304673771
2887,@juansalazar03,Instagram,Verificado,Comentario,No,1451.6,1.1,1,0.03831185880283773,7.195806785580299,19.003100891443562
2888,@diegoco,TikTok,Fan_Antiguo,Comentario,No,2705.8,0.1,4,0.041563158096451565,8.926639017386105,16.34964342247769
2889,@cesar99,X,Cuenta_Nueva,Post original,No,17.7,2.2,0,0.12411246510064922,52.87184011183452,50.48606931600384
2890,@camilacardenas,Instagram,Verificado,Comentario,No,2503.6,6.5,1,0.04504636030556507,10.780924984006468,12.789744230607573
2891,@VerificaYA_Co,X,Verificado,Post original,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),1600.0,1.9,3,0.06161078422586881,19.59901161136513,17.129166041822458
2892,@yulianaleon_real,Instagram,Cuenta_Nueva,Comentario,No,0.0,16.5,0,0.16980243365478995,77.19493777283172,52.54999999999633
2893,@vivianaramirez_ug,TikTok,AnÃ³nimo,TranscripciÃ³n de audio/video,No,448.1,0.1,2,0.19409356535683883,90.12634454289687,44.706741647921326
2894,@haroldbogota,Instagram,AnÃ³nimo,Comentario,No,8.1,5.6,0,0.1411367142022458,61.93471510621335,45.82272098641881
2895,@juliancastro_ug,X,AnÃ³nimo,Comentario,Posible (similar a una publicaciÃ³n anterior),11.5,16.0,0,0.14941247360634138,66.3403233956174,46.49480963092204
2896,@esteban03,X,Verificado,Comentario,No,1936.3,5.0,1,0.037970847056067104,7.014268861989466,16.23448304590408
2897,@angie_oficial,X,Cuenta_Nueva,Comentario,No,6.1,1.2,1,0.1393979228361911,61.00906788983298,51.491884528867516
2898,@gabriela99,TikTok,Verificado,Comentario,No,1575.7,5.4,0,0.030381105475136654,2.9738628048928835,18.514336415894824
2899,@sebastiancardenassaban,X,AnÃ³nimo,Post original,No,1405.3,2.7,0,0.11915217356013812,50.23122425271208,35.89907023244129
2900,@jorgecun,Instagram,Cuenta_Nueva,Comentario,No,2.2,9.5,0,0.15244547271796233,67.95494332056346,52.06958676997206
2901,@cesarsabana,Instagram,Cuenta_Nueva,Comentario,No,2.6,12.6,1,0.14982740813441925,66.56121418124793,52.273754061481824
2902,@monica34,TikTok,Cuenta_Nueva,Comentario,No,19.9,9.4,0,0.12277962136444569,52.16229949737532,51.952322752643084
2903,@RedFactCheckCo,X,Verificado,Post original,No,3000.0,5.5,1,0.050834677862450627,13.862341270431836,8.62135299508334
2904,@laura99,X,AnÃ³nimo,Comentario,No,481.6,2.6,2,0.12113534471996912,51.28696728177291,42.664085645254765
2905,@gabrielarojas,X,Cuenta_Nueva,Comentario,No,0.0,4.1,0,0.15426513643442014,68.92364300861709,51.72333333333242
2906,@monica34,Foro anÃ³nimo,Cuenta_Nueva,Comentario,No,19.9,15.7,0,0.17095379991793028,77.80786868410505,52.372322752641686
2907,@ricardo_uni,X,AnÃ³nimo,DescripciÃ³n de captura,No,10.3,2.1,0,0.131195047575819,56.64225954277566,47.5756410897271
2908,@carolina_00,X,Verificado,TranscripciÃ³n de audio/video,No,985.8,4.2,0,0.0625791051509868,20.11449816506943,24.12028992751719
2909,@miguelcardenas,Instagram,Verificado,Repost/Cita,No,1066.3,1.3,1,0.08992923405890343,34.67436496996418,23.423957343997042
2910,@antoniasabana,TikTok,Verificado,Comentario,No,1562.2,2.8,1,0.021050367798695242,0.0,18.42535699408419
2911,@teamkai_969,X,AnÃ³nimo,Comentario,No,334.0,0.9,1,0.12441263677586674,53.031636784986745,43.47302174456365
2912,@jhon07,X,Verificado,Comentario,No,798.0,0.1,0,0.04953146534243829,13.168574861734633,23.020413230025806
2913,@felipesalazar03,X,AnÃ³nimo,DescripciÃ³n de captura,No,0.6,3.0,0,0.15117482986221376,67.27851540321879,47.69625093726502
2914,@gabriela99,X,Verificado,Repost/Cita,No,1575.7,0.9,2,0.04322116777557938,9.809282026879918,20.214336415895822
2915,@adrianariostv,TikTok,Cuenta_Nueva,Comentario,No,13.2,4.6,0,0.1173437217547811,49.26849323606053,51.67418728651069
2916,@oscar,TikTok,Fan_Antiguo,Post original,No,2015.6,2.0,0,0.10117662431220269,40.661923732193905,19.78898192118593
2917,@oscarleon_ug,TikTok,Bot_Sospechoso,Comentario,No,1298.5,2.2,0,0.10718270881679057,43.859268457703756,55.03307006581638
2918,@monica34,X,Cuenta_Nueva,Comentario,No,19.9,14.7,1,0.14449960921490654,63.72495542383806,52.30565608597524
2919,@kevinmoreno34,X,Verificado,Comentario,No,100.5,0.1,0,0.047407391486542064,12.037822150121032,27.378698658668643
2920,@carlos_real,Instagram,Fan_Antiguo,TranscripciÃ³n de audio/video,No,30.0,3.7,0,0.1098110587957821,45.258473036943876,35.30921352995002
2921,@cristiancruz15,X,Fan_Antiguo,Comentario,No,122.4,1.9,0,0.04344774508569667,9.92990067066862,32.61185786886569
2922,@karen_col,X,Verificado,Comentario,Posible (similar a una publicaciÃ³n anterior),2028.8,0.1,0,0.04375127933719219,10.09148741445976,15.329835874364722
2923,@andres_ug,Instagram,Verificado,Comentario,No,732.4,0.1,2,0.04636037408803768,11.480441454916386,23.4303107556444
2924,@sofiaco,X,Fan_Antiguo,Repost/Cita,No,597.0,3.3,1,0.03321020321914669,4.479935645335376,31.73968257935443
2925,@isabellaalarcon_11,X,AnÃ³nimo,Comentario,No,11.2,2.6,0,0.13768770203957192,60.098630242918325,45.603350828958845
2926,@carolinapinzon34,TikTok,Fan_Antiguo,Comentario,No,61.0,1.0,1,0.023102392282072837,0.0,32.935511955344275
2927,@lilianapinzonbogota,Instagram,Fan_Antiguo,Comentario,No,809.0,2.8,1,0.038288222696218496,7.183224082028114,28.381680413229404
2928,@ricardo_uni,X,AnÃ³nimo,Comentario,No,10.3,0.1,0,0.1427104233744823,62.77248066170851,45.44230775639421
2929,@fabian07,Foro anÃ³nimo,Verificado,Comentario,No,519.2,1.8,3,0.06737621390500838,22.668243514581537,24.875811047237793
2930,@sebastian_00,X,Verificado,DescripciÃ³n de captura,No,1113.8,1.0,0,0.05474529570564644,15.944162351183483,23.107156544197068
2931,@miguelcardenascun,X,Fan_Antiguo,Comentario,No,911.6,6.3,2,0.0462919277663797,11.444003991313183,27.973924018993845
2932,@alejandropinzon99,X,AnÃ³nimo,Comentario,No,1712.2,5.8,1,0.11977782117086136,50.56428834574069,35.18809131050441
2933,@kaisquad_446,X,Cuenta_Nueva,Comentario,No,502.1,9.9,5,0.14890331511722527,66.06927239585535,48.972659335164
2934,@esteban_uni,Foro anÃ³nimo,AnÃ³nimo,DescripciÃ³n de captura,No,4.7,2.9,2,0.21917360912204448,100.0,47.66396567524721
2935,@haroldriosbogota,Instagram,Fan_Antiguo,Repost/Cita,No,1270.7,4.0,1,0.09065178727853034,35.059016854883474,27.57677663917265
2936,@tatiana2020,X,Verificado,DescripciÃ³n de captura,No,692.0,1.3,0,0.05290355142015003,14.96370805146931,25.76274764642144
2937,@despiertaya_406,X,Bot_Sospechoso,Repost/Cita,No,1.5,2.7,2,0.13125044106879638,56.67174832077462,65.17062734316362
2938,@lilianarios_00,Instagram,Fan_Antiguo,Comentario,No,248.8,0.1,1,0.04944339478469002,13.121690417622329,31.70205531950343
2939,@teamkai_478,X,AnÃ³nimo,Comentario,No,0.0,5.5,3,0.16662504056627017,75.50344957870294,45.866666666665445
2940,@antoniapardo_col,Instagram,AnÃ³nimo,Repost/Cita,No,408.1,3.4,0,0.17087292612978006,77.76481544704576,45.17667916354169
2941,@antoniaco,X,Verificado,Comentario,No,555.6,0.6,0,0.04140259768421645,8.841164531172415,24.56836790802286
2942,@jhon_oficial,TikTok,Fan_Antiguo,Comentario,No,570.2,4.2,0,0.02593523021218177,0.6070969341454605,29.96714071482036
2943,@kaisquad_528,Instagram,Cuenta_Nueva,Comentario,No,1253.1,9.0,1,0.12618661178772073,53.9760140482445,44.220082479378156
2944,@isabellaalarcon_11,X,AnÃ³nimo,DescripciÃ³n de captura,No,11.2,1.3,0,0.13488610948286664,58.607199814763874,47.51668416229247
2945,@juliancastro_ug,X,AnÃ³nimo,Comentario,No,11.5,1.1,0,0.13607114295674552,59.23805349728616,45.50147629759201
2946,@nicolasperez_uni,TikTok,Verificado,Comentario,No,1272.7,1.9,2,0.023778908442126344,0.0,20.17427976339206
2947,@carolinaramirez34,X,AnÃ³nimo,Repost/Cita,No,7.3,3.3,1,0.1184536059286903,49.85934111818152,47.67438640339841
